air_store_id,visit_datetime,reserve_datetime,reserve_visitors
air_a083834e7ffe187e,2017-01-18 20:00:00,2016-12-26 17:00:00,24
air_a083834e7ffe187e,2017-01-18 20:00:00,2017-01-15 22:00:00,2
air_a083834e7ffe187e,2017-01-18 22:00:00,2017-01-16 20:00:00,4
air_a083834e7ffe187e,2017-01-19 18:00:00,2017-01-16 17:00:00,2
air_a083834e7ffe187e,2017-01-20 20:00:00,2017-01-07 13:00:00,11
air_a083834e7ffe187e,2017-01-20 20:00:00,2016-12-28 16:00:00,14
air_a083834e7ffe187e,2017-01-21 18:00:00,2017-01-20 20:00:00,2
air_a083834e7ffe187e,2017-01-21 18:00:00,2017-01-18 21:00:00,2
air_a083834e7ffe187e,2017-01-21 18:00:00,2017-01-20 20:00:00,2
air_a083834e7ffe187e,2017-01-21 18:00:00,2017-01-19 14:00:00,2
air_a083834e7ffe187e,2017-01-21 19:00:00,2017-01-21 00:00:00,2
air_a083834e7ffe187e,2017-01-21 19:00:00,2017-01-19 22:00:00,3
air_a083834e7ffe187e,2017-01-21 19:00:00,2017-01-19 18:00:00,3
air_a083834e7ffe187e,2017-01-21 22:00:00,2017-01-09 21:00:00,4
air_a083834e7ffe187e,2017-01-22 18:00:00,2017-01-18 20:00:00,2
air_a083834e7ffe187e,2017-01-22 19:00:00,2017-01-17 20:00:00,6
air_a083834e7ffe187e,2017-01-22 19:00:00,2017-01-19 23:00:00,4
air_a083834e7ffe187e,2017-01-22 20:00:00,2017-01-22 17:00:00,2
air_a083834e7ffe187e,2017-01-23 18:00:00,2017-01-17 17:00:00,4
air_a083834e7ffe187e,2017-01-23 18:00:00,2017-01-23 17:00:00,2
air_a083834e7ffe187e,2017-01-25 20:00:00,2017-01-25 15:00:00,2
air_a083834e7ffe187e,2017-01-25 20:00:00,2017-01-07 21:00:00,9
air_a083834e7ffe187e,2017-01-25 20:00:00,2017-01-20 20:00:00,2
air_a083834e7ffe187e,2017-01-27 18:00:00,2017-01-16 11:00:00,8
air_a083834e7ffe187e,2017-01-27 18:00:00,2017-01-24 16:00:00,2
air_a083834e7ffe187e,2017-01-27 18:00:00,2017-01-25 18:00:00,2
air_a083834e7ffe187e,2017-01-27 21:00:00,2017-01-26 08:00:00,2
air_a083834e7ffe187e,2017-01-27 22:00:00,2017-01-22 23:00:00,2
air_a083834e7ffe187e,2017-01-28 19:00:00,2017-01-13 22:00:00,4
air_a083834e7ffe187e,2017-01-28 19:00:00,2017-01-20 18:00:00,8
air_a083834e7ffe187e,2017-01-28 20:00:00,2017-01-25 20:00:00,2
air_a083834e7ffe187e,2017-01-28 20:00:00,2017-01-03 12:00:00,4
air_a083834e7ffe187e,2017-01-28 21:00:00,2017-01-27 15:00:00,16
air_a083834e7ffe187e,2017-01-29 19:00:00,2017-01-23 19:00:00,7
air_a083834e7ffe187e,2017-01-30 20:00:00,2017-01-25 17:00:00,4
air_a083834e7ffe187e,2017-01-30 20:00:00,2017-01-22 15:00:00,2
air_a083834e7ffe187e,2017-01-31 18:00:00,2017-01-23 19:00:00,4
air_a083834e7ffe187e,2017-01-31 19:00:00,2017-01-31 16:00:00,12
air_a083834e7ffe187e,2017-01-31 21:00:00,2017-01-29 19:00:00,2
air_a083834e7ffe187e,2017-02-01 20:00:00,2017-01-27 18:00:00,10
air_a083834e7ffe187e,2017-02-01 20:00:00,2017-01-29 11:00:00,3
air_a083834e7ffe187e,2017-02-02 18:00:00,2017-02-01 20:00:00,3
air_a083834e7ffe187e,2017-02-03 20:00:00,2017-01-12 19:00:00,19
air_a083834e7ffe187e,2017-02-03 21:00:00,2017-02-01 19:00:00,4
air_a083834e7ffe187e,2017-02-03 21:00:00,2017-01-26 20:00:00,8
air_a083834e7ffe187e,2017-02-04 18:00:00,2017-01-31 19:00:00,2
air_a083834e7ffe187e,2017-02-04 18:00:00,2017-01-19 13:00:00,5
air_a083834e7ffe187e,2017-02-04 19:00:00,2017-01-24 15:00:00,8
air_a083834e7ffe187e,2017-02-04 19:00:00,2017-01-25 12:00:00,2
air_a083834e7ffe187e,2017-02-04 20:00:00,2017-01-25 19:00:00,4
air_a083834e7ffe187e,2017-02-04 22:00:00,2017-01-12 21:00:00,12
air_a083834e7ffe187e,2017-02-05 17:00:00,2017-02-04 21:00:00,4
air_a083834e7ffe187e,2017-02-05 19:00:00,2017-02-02 01:00:00,2
air_a083834e7ffe187e,2017-02-05 20:00:00,2017-01-23 10:00:00,4
air_a083834e7ffe187e,2017-02-06 19:00:00,2017-01-31 17:00:00,4
air_a083834e7ffe187e,2017-02-08 20:00:00,2017-02-04 18:00:00,3
air_a083834e7ffe187e,2017-02-08 20:00:00,2017-02-07 18:00:00,2
air_a083834e7ffe187e,2017-02-08 21:00:00,2017-02-07 16:00:00,2
air_a083834e7ffe187e,2017-02-08 22:00:00,2017-02-08 18:00:00,2
air_a083834e7ffe187e,2017-02-09 18:00:00,2017-02-08 16:00:00,4
air_a083834e7ffe187e,2017-02-09 19:00:00,2017-02-09 16:00:00,4
air_a083834e7ffe187e,2017-02-10 18:00:00,2017-02-09 17:00:00,9
air_a083834e7ffe187e,2017-02-10 18:00:00,2017-01-29 20:00:00,16
air_a083834e7ffe187e,2017-02-10 18:00:00,2017-02-07 20:00:00,2
air_a083834e7ffe187e,2017-02-10 19:00:00,2017-02-07 17:00:00,7
air_a083834e7ffe187e,2017-02-10 19:00:00,2017-02-09 16:00:00,4
air_a083834e7ffe187e,2017-02-10 20:00:00,2017-02-06 15:00:00,2
air_a083834e7ffe187e,2017-02-11 17:00:00,2017-02-06 16:00:00,2
air_a083834e7ffe187e,2017-02-11 18:00:00,2017-02-09 21:00:00,2
air_a083834e7ffe187e,2017-02-11 18:00:00,2017-02-10 22:00:00,4
air_a083834e7ffe187e,2017-02-11 18:00:00,2017-02-10 19:00:00,2
air_a083834e7ffe187e,2017-02-11 22:00:00,2017-01-27 12:00:00,7
air_a083834e7ffe187e,2017-02-12 18:00:00,2017-02-04 17:00:00,3
air_a083834e7ffe187e,2017-02-12 19:00:00,2017-02-11 21:00:00,4
air_a083834e7ffe187e,2017-02-12 19:00:00,2017-02-03 13:00:00,6
air_a083834e7ffe187e,2017-02-12 19:00:00,2017-02-10 22:00:00,2
air_a083834e7ffe187e,2017-02-12 20:00:00,2017-02-11 21:00:00,4
air_a083834e7ffe187e,2017-02-14 18:00:00,2017-02-13 19:00:00,2
air_a083834e7ffe187e,2017-02-14 19:00:00,2017-02-13 15:00:00,2
air_a083834e7ffe187e,2017-02-15 18:00:00,2017-02-10 19:00:00,4
air_a083834e7ffe187e,2017-02-15 19:00:00,2017-02-13 21:00:00,8
air_a083834e7ffe187e,2017-02-15 21:00:00,2017-02-09 12:00:00,6
air_a083834e7ffe187e,2017-02-16 18:00:00,2017-02-16 16:00:00,3
air_a083834e7ffe187e,2017-02-16 18:00:00,2017-02-12 23:00:00,4
air_a083834e7ffe187e,2017-02-16 19:00:00,2017-02-10 22:00:00,2
air_a083834e7ffe187e,2017-02-16 19:00:00,2017-02-14 19:00:00,3
air_a083834e7ffe187e,2017-02-16 19:00:00,2017-02-09 17:00:00,4
air_a083834e7ffe187e,2017-02-17 18:00:00,2017-02-11 18:00:00,21
air_a083834e7ffe187e,2017-02-17 19:00:00,2017-02-11 19:00:00,3
air_a083834e7ffe187e,2017-02-17 19:00:00,2017-02-12 10:00:00,7
air_a083834e7ffe187e,2017-02-17 19:00:00,2017-02-17 16:00:00,4
air_a083834e7ffe187e,2017-02-17 21:00:00,2017-02-11 19:00:00,5
air_a083834e7ffe187e,2017-02-18 18:00:00,2017-02-03 23:00:00,4
air_a083834e7ffe187e,2017-02-18 18:00:00,2017-02-01 16:00:00,10
air_a083834e7ffe187e,2017-02-18 18:00:00,2017-02-09 20:00:00,2
air_a083834e7ffe187e,2017-02-18 18:00:00,2017-02-03 23:00:00,2
air_a083834e7ffe187e,2017-02-18 18:00:00,2017-02-15 22:00:00,5
air_a083834e7ffe187e,2017-02-18 18:00:00,2017-02-06 18:00:00,3
air_a083834e7ffe187e,2017-02-18 18:00:00,2017-02-10 07:00:00,2
air_a083834e7ffe187e,2017-02-18 19:00:00,2017-02-17 16:00:00,1
air_a083834e7ffe187e,2017-02-18 19:00:00,2017-02-16 17:00:00,3
air_a083834e7ffe187e,2017-02-18 19:00:00,2017-02-17 12:00:00,2
air_a083834e7ffe187e,2017-02-19 18:00:00,2017-02-07 13:00:00,8
air_a083834e7ffe187e,2017-02-20 18:00:00,2017-02-20 18:00:00,2
air_a083834e7ffe187e,2017-02-20 21:00:00,2017-02-19 21:00:00,3
air_a083834e7ffe187e,2017-02-21 18:00:00,2017-02-15 12:00:00,2
air_a083834e7ffe187e,2017-02-21 20:00:00,2017-02-14 16:00:00,2
air_a083834e7ffe187e,2017-02-22 19:00:00,2017-02-22 17:00:00,2
air_a083834e7ffe187e,2017-02-22 20:00:00,2017-02-21 21:00:00,2
air_a083834e7ffe187e,2017-02-23 18:00:00,2017-02-14 18:00:00,5
air_a083834e7ffe187e,2017-02-23 18:00:00,2017-02-21 21:00:00,2
air_a083834e7ffe187e,2017-02-23 20:00:00,2017-02-21 22:00:00,5
air_a083834e7ffe187e,2017-02-24 18:00:00,2017-02-10 21:00:00,2
air_a083834e7ffe187e,2017-02-24 19:00:00,2017-02-21 23:00:00,3
air_a083834e7ffe187e,2017-02-24 19:00:00,2017-02-20 20:00:00,6
air_a083834e7ffe187e,2017-02-24 19:00:00,2017-02-23 19:00:00,4
air_a083834e7ffe187e,2017-02-24 19:00:00,2017-02-22 08:00:00,2
air_a083834e7ffe187e,2017-02-24 21:00:00,2017-02-21 16:00:00,2
air_a083834e7ffe187e,2017-02-24 22:00:00,2017-02-08 17:00:00,11
air_a083834e7ffe187e,2017-02-25 18:00:00,2017-02-07 19:00:00,14
air_a083834e7ffe187e,2017-02-25 18:00:00,2017-01-31 19:00:00,24
air_a083834e7ffe187e,2017-02-25 18:00:00,2017-02-09 22:00:00,4
air_a083834e7ffe187e,2017-02-25 18:00:00,2017-02-12 18:00:00,4
air_a083834e7ffe187e,2017-02-25 20:00:00,2017-02-20 20:00:00,2
air_a083834e7ffe187e,2017-02-26 18:00:00,2017-02-26 17:00:00,2
air_a083834e7ffe187e,2017-02-26 18:00:00,2017-02-09 17:00:00,2
air_a083834e7ffe187e,2017-02-26 18:00:00,2017-02-25 08:00:00,3
air_a083834e7ffe187e,2017-02-26 19:00:00,2017-02-25 00:00:00,2
air_a083834e7ffe187e,2017-02-26 19:00:00,2017-02-25 16:00:00,5
air_a083834e7ffe187e,2017-02-26 23:00:00,2017-01-28 22:00:00,5
air_a083834e7ffe187e,2017-02-27 18:00:00,2017-02-27 17:00:00,8
air_a083834e7ffe187e,2017-02-27 19:00:00,2017-02-27 18:00:00,2
air_a083834e7ffe187e,2017-02-27 19:00:00,2017-02-26 01:00:00,2
air_a083834e7ffe187e,2017-02-28 00:00:00,2017-02-24 22:00:00,8
air_a083834e7ffe187e,2017-02-28 18:00:00,2017-02-26 23:00:00,2
air_a083834e7ffe187e,2017-02-28 19:00:00,2017-02-03 16:00:00,28
air_a083834e7ffe187e,2017-03-01 19:00:00,2017-02-26 22:00:00,7
air_a083834e7ffe187e,2017-03-02 20:00:00,2017-03-01 22:00:00,5
air_a083834e7ffe187e,2017-03-03 18:00:00,2017-03-03 18:00:00,2
air_a083834e7ffe187e,2017-03-03 18:00:00,2017-03-02 23:00:00,2
air_a083834e7ffe187e,2017-03-03 19:00:00,2017-02-22 22:00:00,3
air_a083834e7ffe187e,2017-03-03 19:00:00,2017-03-02 08:00:00,4
air_a083834e7ffe187e,2017-03-04 18:00:00,2017-03-01 20:00:00,3
air_a083834e7ffe187e,2017-03-04 18:00:00,2017-03-02 16:00:00,2
air_a083834e7ffe187e,2017-03-04 18:00:00,2017-03-02 16:00:00,7
air_a083834e7ffe187e,2017-03-04 18:00:00,2017-03-02 18:00:00,2
air_a083834e7ffe187e,2017-03-04 18:00:00,2017-02-19 15:00:00,5
air_a083834e7ffe187e,2017-03-04 20:00:00,2017-03-02 20:00:00,2
air_a083834e7ffe187e,2017-03-04 20:00:00,2017-03-02 21:00:00,4
air_a083834e7ffe187e,2017-03-04 20:00:00,2017-03-03 15:00:00,2
air_a083834e7ffe187e,2017-03-04 21:00:00,2017-02-24 19:00:00,10
air_a083834e7ffe187e,2017-03-05 18:00:00,2017-03-04 08:00:00,4
air_a083834e7ffe187e,2017-03-07 21:00:00,2017-02-13 21:00:00,17
air_a083834e7ffe187e,2017-03-09 18:00:00,2017-03-08 09:00:00,2
air_a083834e7ffe187e,2017-03-09 19:00:00,2017-03-09 00:00:00,3
air_a083834e7ffe187e,2017-03-09 19:00:00,2017-03-08 16:00:00,2
air_a083834e7ffe187e,2017-03-10 18:00:00,2017-03-07 19:00:00,4
air_a083834e7ffe187e,2017-03-10 18:00:00,2017-03-09 18:00:00,6
air_a083834e7ffe187e,2017-03-10 19:00:00,2017-03-09 21:00:00,4
air_a083834e7ffe187e,2017-03-10 19:00:00,2017-03-05 18:00:00,2
air_a083834e7ffe187e,2017-03-10 19:00:00,2017-03-10 13:00:00,2
air_a083834e7ffe187e,2017-03-10 19:00:00,2017-03-09 19:00:00,3
air_a083834e7ffe187e,2017-03-10 19:00:00,2017-03-10 17:00:00,2
air_a083834e7ffe187e,2017-03-10 20:00:00,2017-03-10 17:00:00,2
air_a083834e7ffe187e,2017-03-10 22:00:00,2017-03-08 00:00:00,13
air_a083834e7ffe187e,2017-03-11 18:00:00,2017-02-26 21:00:00,3
air_a083834e7ffe187e,2017-03-11 18:00:00,2017-03-03 08:00:00,5
air_a083834e7ffe187e,2017-03-11 19:00:00,2017-03-10 16:00:00,1
air_a083834e7ffe187e,2017-03-11 20:00:00,2017-03-09 22:00:00,2
air_a083834e7ffe187e,2017-03-11 21:00:00,2017-03-07 20:00:00,4
air_a083834e7ffe187e,2017-03-12 18:00:00,2017-03-07 19:00:00,7
air_a083834e7ffe187e,2017-03-12 18:00:00,2017-03-11 19:00:00,2
air_a083834e7ffe187e,2017-03-12 18:00:00,2017-03-04 00:00:00,4
air_a083834e7ffe187e,2017-03-13 18:00:00,2017-03-10 16:00:00,3
air_a083834e7ffe187e,2017-03-13 19:00:00,2017-02-15 20:00:00,5
air_a083834e7ffe187e,2017-03-13 20:00:00,2017-02-28 12:00:00,9
air_a083834e7ffe187e,2017-03-14 20:00:00,2017-03-10 20:00:00,2
air_a083834e7ffe187e,2017-03-14 20:00:00,2017-03-08 20:00:00,2
air_a083834e7ffe187e,2017-03-15 18:00:00,2017-03-09 22:00:00,5
air_a083834e7ffe187e,2017-03-17 18:00:00,2017-03-03 17:00:00,9
air_a083834e7ffe187e,2017-03-17 18:00:00,2017-03-15 18:00:00,3
air_a083834e7ffe187e,2017-03-17 20:00:00,2017-03-16 18:00:00,14
air_a083834e7ffe187e,2017-03-17 20:00:00,2017-03-16 22:00:00,5
air_a083834e7ffe187e,2017-03-17 20:00:00,2017-03-16 22:00:00,5
air_a083834e7ffe187e,2017-03-18 18:00:00,2017-03-15 21:00:00,3
air_a083834e7ffe187e,2017-03-18 20:00:00,2017-03-15 23:00:00,4
air_a083834e7ffe187e,2017-03-18 20:00:00,2017-03-13 17:00:00,3
air_a083834e7ffe187e,2017-03-18 20:00:00,2017-03-13 18:00:00,2
air_a083834e7ffe187e,2017-03-19 19:00:00,2017-03-12 21:00:00,7
air_a083834e7ffe187e,2017-03-20 18:00:00,2017-03-01 21:00:00,2
air_a083834e7ffe187e,2017-03-20 18:00:00,2017-03-19 11:00:00,7
air_a083834e7ffe187e,2017-03-20 19:00:00,2017-03-20 14:00:00,3
air_a083834e7ffe187e,2017-03-21 18:00:00,2017-03-07 19:00:00,3
air_a083834e7ffe187e,2017-03-21 19:00:00,2017-03-20 16:00:00,3
air_a083834e7ffe187e,2017-03-21 20:00:00,2017-03-20 19:00:00,6
air_a083834e7ffe187e,2017-03-22 17:00:00,2017-03-11 17:00:00,7
air_a083834e7ffe187e,2017-03-22 18:00:00,2017-03-16 22:00:00,12
air_a083834e7ffe187e,2017-03-22 18:00:00,2017-03-13 12:00:00,12
air_a083834e7ffe187e,2017-03-22 20:00:00,2017-03-13 17:00:00,4
air_a083834e7ffe187e,2017-03-23 18:00:00,2017-03-21 17:00:00,3
air_a083834e7ffe187e,2017-03-23 19:00:00,2017-03-09 23:00:00,8
air_a083834e7ffe187e,2017-03-23 23:00:00,2017-03-23 16:00:00,3
air_a083834e7ffe187e,2017-03-24 18:00:00,2017-03-16 14:00:00,3
air_a083834e7ffe187e,2017-03-24 18:00:00,2017-03-10 16:00:00,4
air_a083834e7ffe187e,2017-03-24 18:00:00,2017-03-08 18:00:00,19
air_a083834e7ffe187e,2017-03-24 18:00:00,2017-03-02 18:00:00,8
air_a083834e7ffe187e,2017-03-24 21:00:00,2017-03-12 19:00:00,2
air_a083834e7ffe187e,2017-03-24 21:00:00,2017-03-22 14:00:00,2
air_a083834e7ffe187e,2017-03-24 21:00:00,2017-03-23 22:00:00,6
air_a083834e7ffe187e,2017-03-25 18:00:00,2017-03-24 19:00:00,4
air_a083834e7ffe187e,2017-03-25 18:00:00,2017-03-24 19:00:00,4
air_a083834e7ffe187e,2017-03-25 18:00:00,2017-03-22 19:00:00,3
air_a083834e7ffe187e,2017-03-25 20:00:00,2017-03-24 17:00:00,4
air_a083834e7ffe187e,2017-03-26 18:00:00,2017-02-19 23:00:00,3
air_a083834e7ffe187e,2017-03-26 18:00:00,2017-03-22 22:00:00,4
air_a083834e7ffe187e,2017-03-26 18:00:00,2017-03-21 23:00:00,3
air_a083834e7ffe187e,2017-03-26 20:00:00,2017-03-22 12:00:00,3
air_a083834e7ffe187e,2017-03-27 18:00:00,2017-03-11 17:00:00,14
air_a083834e7ffe187e,2017-03-27 18:00:00,2017-03-27 16:00:00,2
air_a083834e7ffe187e,2017-03-27 20:00:00,2017-03-09 16:00:00,8
air_a083834e7ffe187e,2017-03-28 18:00:00,2017-03-15 17:00:00,5
air_a083834e7ffe187e,2017-03-28 18:00:00,2017-03-06 20:00:00,2
air_a083834e7ffe187e,2017-03-28 18:00:00,2017-03-23 16:00:00,7
air_a083834e7ffe187e,2017-03-29 19:00:00,2017-03-27 17:00:00,7
air_a083834e7ffe187e,2017-03-29 21:00:00,2017-03-29 16:00:00,2
air_5c817ef28f236bdf,2017-03-30 19:00:00,2017-03-30 12:00:00,4
air_5c817ef28f236bdf,2017-03-30 19:00:00,2017-03-30 18:00:00,2
air_a083834e7ffe187e,2017-03-31 18:00:00,2017-03-27 19:00:00,7
air_a083834e7ffe187e,2017-03-31 18:00:00,2017-03-31 18:00:00,3
air_a083834e7ffe187e,2017-03-31 19:00:00,2017-03-28 17:00:00,7
air_a083834e7ffe187e,2017-03-31 19:00:00,2017-03-31 18:00:00,9
air_a083834e7ffe187e,2017-04-01 18:00:00,2017-03-30 13:00:00,4
air_a083834e7ffe187e,2017-04-01 19:00:00,2017-03-30 17:00:00,4
air_a083834e7ffe187e,2017-04-01 20:00:00,2017-03-30 11:00:00,2
air_a083834e7ffe187e,2017-04-02 19:00:00,2017-04-02 17:00:00,2
air_a083834e7ffe187e,2017-04-03 18:00:00,2017-04-02 17:00:00,2
air_a083834e7ffe187e,2017-04-04 19:00:00,2017-04-03 16:00:00,2
air_a083834e7ffe187e,2017-04-06 19:00:00,2017-04-01 16:00:00,7
air_a083834e7ffe187e,2017-04-07 17:00:00,2017-04-07 14:00:00,4
air_a083834e7ffe187e,2017-04-07 19:00:00,2017-03-30 19:00:00,8
air_a083834e7ffe187e,2017-04-07 20:00:00,2017-03-31 19:00:00,12
air_a083834e7ffe187e,2017-04-07 20:00:00,2017-03-08 19:00:00,17
air_a083834e7ffe187e,2017-04-07 21:00:00,2017-04-04 16:00:00,4
air_a083834e7ffe187e,2017-04-07 21:00:00,2017-04-07 20:00:00,2
air_a083834e7ffe187e,2017-04-08 19:00:00,2017-04-07 23:00:00,2
air_a083834e7ffe187e,2017-04-08 20:00:00,2017-03-13 00:00:00,3
air_a083834e7ffe187e,2017-04-08 20:00:00,2017-04-07 16:00:00,5
air_a083834e7ffe187e,2017-04-08 21:00:00,2017-04-06 20:00:00,2
air_a083834e7ffe187e,2017-04-08 21:00:00,2017-04-07 19:00:00,3
air_a083834e7ffe187e,2017-04-09 19:00:00,2017-04-08 15:00:00,2
air_a083834e7ffe187e,2017-04-10 18:00:00,2017-04-10 17:00:00,8
air_a083834e7ffe187e,2017-04-11 22:00:00,2017-04-08 23:00:00,13
air_a083834e7ffe187e,2017-04-12 20:00:00,2017-04-12 19:00:00,2
air_a083834e7ffe187e,2017-04-13 21:00:00,2017-04-13 20:00:00,4
air_a083834e7ffe187e,2017-04-13 21:00:00,2017-04-13 18:00:00,3
air_a083834e7ffe187e,2017-04-14 18:00:00,2017-04-07 19:00:00,2
air_a083834e7ffe187e,2017-04-14 19:00:00,2017-04-12 19:00:00,5
air_a083834e7ffe187e,2017-04-14 19:00:00,2017-03-27 21:00:00,17
air_a083834e7ffe187e,2017-04-14 19:00:00,2017-04-03 13:00:00,3
air_a083834e7ffe187e,2017-04-14 21:00:00,2017-04-14 20:00:00,5
air_a083834e7ffe187e,2017-04-15 18:00:00,2017-04-06 12:00:00,3
air_a083834e7ffe187e,2017-04-16 18:00:00,2017-04-13 22:00:00,3
air_a083834e7ffe187e,2017-04-16 18:00:00,2017-04-16 17:00:00,2
air_a083834e7ffe187e,2017-04-16 18:00:00,2017-04-12 20:00:00,3
air_a083834e7ffe187e,2017-04-16 20:00:00,2017-04-16 18:00:00,3
air_a083834e7ffe187e,2017-04-16 20:00:00,2017-04-16 19:00:00,7
air_a083834e7ffe187e,2017-04-18 18:00:00,2017-04-13 16:00:00,19
air_a083834e7ffe187e,2017-04-18 18:00:00,2017-04-15 10:00:00,2
air_a083834e7ffe187e,2017-04-18 20:00:00,2017-04-18 19:00:00,2
air_a083834e7ffe187e,2017-04-21 18:00:00,2017-04-05 17:00:00,53
air_a083834e7ffe187e,2017-04-22 18:00:00,2017-04-21 17:00:00,3
air_a083834e7ffe187e,2017-04-22 19:00:00,2017-04-22 18:00:00,2
air_a083834e7ffe187e,2017-04-22 19:00:00,2017-04-09 23:00:00,5
air_a083834e7ffe187e,2017-04-22 20:00:00,2017-04-22 18:00:00,2
air_a083834e7ffe187e,2017-04-23 18:00:00,2017-04-20 20:00:00,5
air_a083834e7ffe187e,2017-04-24 19:00:00,2017-04-19 19:00:00,20
air_a083834e7ffe187e,2017-04-26 19:00:00,2017-04-20 11:00:00,12
air_a083834e7ffe187e,2017-04-28 22:00:00,2017-04-22 21:00:00,3
air_a083834e7ffe187e,2017-04-29 18:00:00,2017-04-05 20:00:00,6
air_a083834e7ffe187e,2017-04-30 19:00:00,2017-04-18 00:00:00,3
air_a083834e7ffe187e,2017-05-03 18:00:00,2017-04-19 21:00:00,2
air_a083834e7ffe187e,2017-05-13 21:00:00,2017-04-07 20:00:00,17
